lcl date,lcl time,latitude,longitude,altind,baroa,altmsl,OAT,ias,gndspd,vspd,pitch,roll,latac,normac,hdg,trk,volt1,volt2,amp1,amp2,fqtyl,fqtyr,e1 fflow,e1 oilt,e1 oilp,e1 rpm,e1 cht1,e1 cht2,e1 cht3,e1 cht4,e1 egt1,e1 egt2,e1 egt3,e1 egt4,altgps,tas,crs,nav1,nav2,com1,com2,hcdi,wndspd,wnddr,wptdst,wptbrg,magvar,vspdg,hal,hplwas,hplfd,vplwas,pitch_rate,roll_rate,alt_rate,speed_accel
2021-01-15,0 days 10:46:50,0.22646738107442843,1.2664899168579988,0.0299689440993788,0.0300000000000011,0.4461896445891172,0.1071428571428573,0.0,0.23638019621084472,-0.0716305372290292,0.5661764705882351,-0.5146198830409356,1.0,0.0,-0.1878201479795107,-0.10473589432591177,-0.4923402007395525,-0.09403063919704165,0.019334389857369273,-0.02916006339144214,-1.4897395261896165,-0.024968287526427033,0.3402055419488066,-0.30377313956232915,0.028579287752761032,0.06561381871969961,-0.016857487633772646,-0.03271218352203607,-0.0977483650889563,-0.1105356568116065,-0.010358072586052756,-0.06204052209896163,-0.03103156964267845,-0.03366543624751706,0.4462194613920864,0.0,1.5,108.1,108.1,122.6,122.6,-1.838584422533058,-0.006523477724519017,-0.07816013708598388,0.3885194527249101,0.507253257371947,-0.3,0.003368262788515303,3704.0,0.02484815019326339,1.4340865568747603,-0.11333517393705135,0.011029411764705954,-0.01754385964912286,0.0,0.0
2021-01-15,0 days 10:46:50,0.22646738107442843,1.2664899168579988,0.0299689440993788,0.0300000000000011,0.4461896445891172,0.1071428571428573,0.0,0.23638019621084472,0.0412818096135721,0.577205882352941,-0.5321637426900585,0.6666666666666667,0.5,-0.1878201479795107,-0.10473589432591177,-0.4923402007395525,-0.09403063919704165,0.019334389857369273,-0.02916006339144214,-1.4897395261896165,-0.024968287526427033,0.3402055419488066,-0.30377313956232915,0.028579287752761032,0.06561381871969961,-0.016857487633772646,-0.03271218352203607,-0.0977483650889563,-0.1105356568116065,-0.010358072586052756,-0.06204052209896163,-0.03103156964267845,-0.03366543624751706,0.4462194613920864,0.0,1.5,108.1,108.1,122.6,122.6,-1.838584422533058,-0.006523477724519017,-0.07816013708598388,0.3885194527249101,0.507253257371947,0.0,0.003368262788515303,3704.0,0.02484815019326339,1.4340865568747603,-0.11333517393705135,0.011029411764705954,-0.01754385964912286,0.0,0.0
2021-01-15,0 days 10:46:50,0.22646738107442843,1.2664899168579988,0.0299689440993788,0.0300000000000011,0.4461896445891172,0.1071428571428573,0.0,0.23638019621084472,0.0054665409990574,0.577205882352941,-0.4912280701754387,0.6666666666666667,-0.0,-0.1878201479795107,-0.10473589432591177,-0.4923402007395525,-0.09403063919704165,0.019334389857369273,-0.02916006339144214,-1.4897395261896165,-0.024968287526427033,0.3402055419488066,-0.30377313956232915,0.028579287752761032,0.06561381871969961,-0.016857487633772646,-0.03271218352203607,-0.0977483650889563,-0.1105356568116065,-0.010358072586052756,-0.06204052209896163,-0.03103156964267845,-0.03366543624751706,0.4462194613920864,0.0,1.5,108.1,108.1,122.6,122.6,-1.838584422533058,-0.006523477724519017,-0.07816013708598388,0.3885194527249101,0.507253257371947,0.0,0.003368262788515303,3704.0,0.02484815019326339,1.4340865568747603,-0.11333517393705135,0.0,0.040935672514619825,0.0,0.0
2021-01-15,0 days 10:46:51,0.22646738107442843,1.2664899168579988,0.0299689440993788,0.0300000000000011,0.4461896445891172,0.1071428571428573,0.0,0.23638019621084472,0.0683317624882186,0.5919117647058821,-0.5263157894736842,1.0,0.75,-0.1878201479795107,-0.10473589432591177,-0.4923402007395525,-0.09403063919704165,0.019334389857369273,-0.02916006339144214,-1.4897395261896165,-0.024968287526427033,0.3402055419488066,-0.30377313956232915,0.028579287752761032,0.06561381871969961,-0.016857487633772646,-0.03271218352203607,-0.0977483650889563,-0.1105356568116065,-0.010358072586052756,-0.06204052209896163,-0.03103156964267845,-0.03366543624751706,0.4462194613920864,0.0,1.5,108.1,108.1,122.6,122.6,-1.838584422533058,-0.006523477724519017,-0.07816013708598388,0.3885194527249101,0.507253257371947,0.0,0.003368262788515303,3704.0,0.02484815019326339,1.4340865568747603,-0.11333517393705135,0.014705882352941124,-0.0350877192982455,0.0,0.0
2021-01-15,0 days 10:46:52,0.22646738107442843,1.2664899168579988,0.0299689440993788,0.0300000000000011,0.4461896445891172,0.1071428571428573,0.0,0.23638019621084472,0.1278982092365692,0.5735294117647057,-0.4970760233918128,0.0,-0.5,-0.1878201479795107,-0.10473589432591177,0.0,0.0,6.300000000000001,0.1,0.0,-0.024968287526427033,-0.1818181818181818,-0.9202127659574478,-0.2603550295857987,-0.3217986500617929,-2.7608525615956205,-3.287700999565408,-3.075952075310227,-3.057326158940398,-1.2832070203430408,-1.2082748127340823,-1.1870123170181208,-1.3239838886854634,0.4462194613920864,0.0,1.5,108.1,108.1,122.6,122.6,-1.838584422533058,-0.006523477724519017,-0.07816013708598388,0.3885194527249101,0.507253257371947,0.0,0.003368262788515303,3704.0,0.02484815019326339,1.4340865568747603,-0.11333517393705135,-0.018382352941176405,0.0292397660818714,0.0,0.0
2021-01-15,0 days 10:46:53,0.22646738107442843,1.2664899168579988,0.0299689440993788,0.0300000000000011,0.4461896445891172,0.1071428571428573,0.0,0.23638019621084472,0.1044297832233741,0.5698529411764706,-0.4970760233918128,0.6666666666666667,-0.0,-0.1878201479795107,-0.10473589432591177,0.0,0.0,6.0,0.1,0.0,0.0,-0.18,-0.9202127659574478,-0.2671174978867284,-0.3261716893240801,-2.751466562377787,-3.277488048674491,-3.0673940949935816,-3.0488410596026494,-1.2374019412312205,-1.1734550561797752,-1.131940414006578,-1.3048700109849871,0.4462194613920864,0.0,1.5,108.1,108.1,122.6,122.6,-1.838584422533058,-0.006523477724519017,-0.07816013708598388,0.3885194527249101,0.507253257371947,0.0,0.003368262788515303,3704.0,0.02484815019326339,1.4340865568747603,-0.11333517393705135,-0.00367647058823517,0.0,0.0,0.0
2021-01-15,0 days 10:46:54,0.22646738107442843,1.2664899168579988,0.0315217391304347,0.0300000000000011,0.4461896445891172,0.1071428571428573,0.0,0.23638019621084472,0.1376060320452403,0.5514705882352942,-0.5146198830409356,1.0,0.25,-0.1878201479795107,-0.10473589432591177,0.0,0.0,5.699999999999999,0.1,0.0,0.0,-0.1836363636363636,-0.9206963249516448,-0.2645815722738796,-0.3195170643597299,-2.7420805631599543,-3.267709691438506,-3.0584082156611037,-3.040149006622517,-1.1997739662278966,-1.152446161048689,-1.0922164183916938,-1.2787257414866346,0.4462194613920864,0.0,1.5,108.1,108.1,122.6,122.6,-1.838584422533058,-0.006523477724519017,-0.07816013708598388,0.3885194527249101,0.507253257371947,0.0,0.003368262788515303,3704.0,0.02484815019326339,1.4340865568747603,-0.11333517393705135,-0.018382352941176405,-0.01754385964912286,0.0,0.0
2021-01-15,0 days 10:46:55,0.22646738107442843,1.2664899168579988,0.0315217391304347,0.0300000000000011,0.4461896445891172,0.1071428571428573,0.0,0.23638019621084472,0.1491988689915174,0.5588235294117646,-0.52046783625731,0.6666666666666667,0.0,-0.1878201479795107,-0.10473589432591177,0.0,0.0,5.5,0.1,0.0,0.0,-0.1818181818181818,-0.9211798839458416,-0.2662721893491123,-0.3218937161327121,-2.732107938991006,-3.2579313342025222,-3.0492083868207107,-3.0312500000000004,-1.171187342108763,-1.1238881086142318,-1.0677758431676017,-1.24818747711461,0.4462194613920864,0.0,1.5,108.1,108.1,122.6,122.6,-1.838584422533058,-0.006523477724519017,-0.07816013708598388,0.3885194527249101,0.507253257371947,0.0,0.003368262788515303,3704.0,0.02484815019326339,1.4340865568747603,-0.11333517393705135,0.007352941176470451,-0.005847953216374324,0.0,0.0
2021-01-15,0 days 10:46:56,0.22646738107442843,1.2664899168579988,0.0315217391304347,0.0300000000000011,0.4461896445891172,0.1071428571428573,0.0,0.23638019621084472,0.1053722902921772,0.5441176470588234,-0.5029239766081871,0.6666666666666667,-0.75,-0.1878201479795107,-0.10473589432591177,0.0,0.0,5.300000000000001,0.0,0.0,0.0,-0.1818181818181818,-0.9216634429400398,-0.2527472527472523,-0.3217986500617929,-2.722526398122801,-3.245980008691874,-3.0397946084724,-3.0221440397350996,-1.1493817311527734,-1.093632958801498,-1.031727606887212,-1.1994141340168438,0.4462194613920864,0.0,1.5,108.1,108.1,122.6,122.6,-1.838584422533058,-0.006523477724519017,-0.07816013708598388,0.3885194527249101,0.507253257371947,0.0,0.003368262788515303,3704.0,0.02484815019326339,1.4340865568747603,-0.11333517393705135,-0.014705882352941235,0.01754385964912286,0.0,0.0
2021-01-15,0 days 10:46:57,0.22646738107442843,1.2664899168579988,0.0315217391304347,0.0300000000000011,0.4461896445891172,0.1071428571428573,0.0,0.23638019621084472,0.1034872761545711,0.5845588235294117,-0.5146198830409356,0.6666666666666667,0.75,-0.1878201479795107,-0.10473589432591177,0.0,0.0,5.0,0.0,0.0,0.0,-0.1781818181818182,-0.9226305609284334,-0.2502113271344042,-0.3141933643882498,-2.7125537739538528,-3.2351151673185585,-3.0299529311082587,-3.012831125827815,-1.1244515357000409,-1.0658356741573034,-1.0187657187076802,-1.1767850604174297,0.4462194613920864,0.0,1.5,108.1,108.1,122.6,122.6,-1.838584422533058,-0.006523477724519017,-0.07816013708598388,0.3885194527249101,0.507253257371947,0.0,0.003368262788515303,3704.0,0.02484815019326339,1.4340865568747603,-0.11333517393705135,0.040441176470588314,-0.011695906432748537,0.0,0.0
